t,step,pos_left_hip_yaw,pos_left_hip_roll,pos_left_hip_pitch,pos_left_knee,pos_left_ankle,pos_neck_pitch,pos_head_pitch,pos_head_yaw,pos_head_roll,pos_right_hip_yaw,pos_right_hip_roll,pos_right_hip_pitch,pos_right_knee,pos_right_ankle,vel_left_hip_yaw,vel_left_hip_roll,vel_left_hip_pitch,vel_left_knee,vel_left_ankle,vel_neck_pitch,vel_head_pitch,vel_head_yaw,vel_head_roll,vel_right_hip_yaw,vel_right_hip_roll,vel_right_hip_pitch,vel_right_knee,vel_right_ankle,action_left_hip_yaw,action_left_hip_roll,action_left_hip_pitch,action_left_knee,action_left_ankle,action_neck_pitch,action_head_pitch,action_head_yaw,action_head_roll,action_right_hip_yaw,action_right_hip_roll,action_right_hip_pitch,action_right_knee,action_right_ankle,target_left_hip_yaw,target_left_hip_roll,target_left_hip_pitch,target_left_knee,target_left_ankle,target_neck_pitch,target_head_pitch,target_head_yaw,target_head_roll,target_right_hip_yaw,target_right_hip_roll,target_right_hip_pitch,target_right_knee,target_right_ankle,cur_left_hip_yaw,cur_left_hip_roll,cur_left_hip_pitch,cur_left_knee,cur_left_ankle,cur_right_hip_yaw,cur_right_hip_roll,cur_right_hip_pitch,cur_right_knee,cur_right_ankle,pwm_left_hip_yaw,pwm_left_hip_roll,pwm_left_hip_pitch,pwm_left_knee,pwm_left_ankle,pwm_right_hip_yaw,pwm_right_hip_roll,pwm_right_hip_pitch,pwm_right_knee,pwm_right_ankle,tqen_left_hip_yaw,tqen_left_hip_roll,tqen_left_hip_pitch,tqen_left_knee,tqen_left_ankle,tqen_right_hip_yaw,tqen_right_hip_roll,tqen_right_hip_pitch,tqen_right_knee,tqen_right_ankle,contact_l,contact_r,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,proj_grav_x,proj_grav_y,proj_grav_z,phase_cos,phase_sin
9.7958,466,0.023009712,0.14572817,0.97254384,-2.0202527,0.66114575,0.5236,0.5236,0.0,0.0,-0.033747576,0.1349903,0.70102924,1.750272,-0.7332428,-0.6235014,0.11990412,0.7913672,-0.407674,-0.3836932,0.0,0.0,0.0,0.0,0.8633097,-1.5107919,-0.45563567,0.4796165,0.0,0.13530052,0.07609324,0.16927324,0.582138,-0.70371854,-0.35011244,0.07457832,0.24035504,-0.5193337,-0.2339386,-0.09624673,-0.56915677,0.2592014,0.3169536,0.030725129,0.03972331,0.9375183,-1.4237655,0.56847036,0.5236,0.5236,0.0,0.0,-0.06218465,-0.03446168,0.7892108,1.6648004,-0.6595616,0.14526,0.0538,0.70478,0.06994,-0.029589999999999998,-0.01345,-0.538,0.05649,-0.024210000000000002,-0.00269,-0.02824858757062147,1.0,0.535593220338983,1.0,-1.0,0.192090395480226,-1.0,1.0,0.18418079096045198,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.4638949101102436,0.5050546522958591,-0.4297873283036036,-2.9,-0.4,8.23,0.3704913,-0.010206372,-0.9287799,-0.05814483,0.9983082
9.8136,467,0.024543693,0.13959225,0.95873797,-2.0233207,0.6289321,0.5236,0.5236,0.0,0.0,-0.04295146,0.09203885,0.6948933,1.7472041,-0.73017484,-0.35971236,0.14388494,0.1918466,-0.3836932,-0.7194247,0.0,0.0,0.0,0.0,0.4796165,-1.8225427,-0.407674,0.023980824,0.04796165,0.28178388,0.022026375,0.39840356,0.4681804,-0.46103713,-0.35141006,0.081838414,0.2861586,-0.39641196,-0.34474403,-0.055354588,-0.6507366,-0.02112158,0.4384536,0.06734597,0.026206594,0.9948009,-1.452255,0.62914073,0.5236,0.5236,0.0,0.0,-0.08988601,-0.024238646,0.7688159,1.5947196,-0.6291866,-0.73437,0.40081,-0.12104999999999999,0.03228,0.2152,0.269,-0.5111,0.06456,0.269,0.01076,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.5467980495799745,0.3239767424014474,-0.18871372537188688,-2.71,-0.36,10.23,0.37853616,0.017345324,-0.925424,-0.28680325,0.9579895
9.8357,468,0.03834952,0.12271846,0.96027195,-2.0248547,0.62739813,0.5236,0.5236,0.0,0.0,-0.06289321,0.049087387,0.6856894,1.7349323,-0.71483505,-0.04796165,-0.023980824,-0.21582742,-0.28776988,-0.91127133,0.0,0.0,0.0,0.0,-0.04796165,-2.1342933,-0.3836932,-0.26378906,0.16786577,0.51322806,0.017677397,0.5862728,0.12337543,-0.17261513,-0.4674784,0.06987944,0.34997952,-0.23227999,-0.57985777,0.069364965,-0.78195566,-0.34766895,0.3940429,0.12520702,0.02511935,1.0417682,-1.5384562,0.70124626,0.5236,0.5236,0.0,0.0,-0.14866444,0.006941241,0.7360111,1.5130827,-0.64028925,-0.06725,0.00807,-0.19368000000000002,0.00269,0.0,0.03497,0.024210000000000002,0.048420000000000005,1.04641,0.0,-0.16610169491525423,1.0,-1.0,1.0,1.0,-0.07909604519774012,-1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.8093964406123704,0.6512259771503841,0.23780111058422737,-4.02,-0.69,10.17,0.3858475,0.0387889,-0.9217468,-0.5,0.8660254
9.8536,469,0.05829127,0.09203885,0.9771458,-2.0263886,0.6320001,0.5236,0.5236,0.0,0.0,-0.08130098,0.04141748,0.6780195,1.6965828,-0.70102924,0.23980825,-0.3836932,-0.23980825,-0.1918466,-0.7673864,0.0,0.0,0.0,0.0,-0.45563567,-2.0383701,-0.3836932,-0.5035973,0.3117507,0.509892,0.38471556,0.6313054,-0.5903628,-0.061326683,-0.4495866,0.044687904,0.18001454,-0.1421625,-0.68777883,0.22231248,-0.9134863,-0.7776734,0.50082725,0.124373,0.11687889,1.0530263,-1.6348562,0.72906834,0.5236,0.5236,0.0,0.0,-0.17564471,0.04517812,0.70312846,1.4166827,-0.61359316,-0.74513,0.43309,-0.14257,0.0,0.0,0.33625,0.15333,0.00538,0.24747999999999998,0.0538,-1.0,0.6293785310734463,-1.0,0.2271186440677966,1.0,1.0,1.0,-1.0,1.0,0.6180790960451977,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.8104872713948668,0.6370451769779303,0.32834006553143325,-4.79,-2.81,9.15,0.39697498,0.05102506,-0.91641,-0.6862416,0.72737366
9.8758,470,0.09970875,0.06289321,1.0078254,-2.0309906,0.6304661,0.5236,0.5236,0.0,0.0,-0.11811652,0.0398835,0.66421366,1.6474954,-0.6780195,0.69544387,-0.8872905,0.21582742,-0.14388494,-0.407674,0.0,0.0,0.0,0.0,-0.815348,-1.5107919,-0.407674,-1.0311754,0.551559,0.42952436,0.8471645,0.27589586,-1.2344958,-0.027129967,-0.40454882,-0.011511663,-0.07569318,-0.15048908,-0.53800607,0.22013682,-0.80207705,-0.9888203,0.5503519,0.10428109,0.21327889,0.964174,-1.7312562,0.73761755,0.5236,0.5236,0.0,0.0,-0.13820152,0.044634204,0.73098075,1.3527949,-0.601212,0.15064,-1.04372,0.19368000000000002,0.024210000000000002,0.00269,0.0269,0.048420000000000005,0.061869999999999994,0.65098,0.0,-0.24632768361581922,-0.4632768361581921,-0.21129943502824858,1.0,1.0,0.6474576271186441,0.3672316384180791,0.9559322033898305,1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.7363107781851078,0.09817477042468103,-0.2530727415391778,-3.27,1.98,7.33,0.4039656,0.071408056,-0.91198283,-0.8354878,0.549509
9.8957,471,0.12271846,0.08743691,1.038505,-2.0309906,0.65961176,0.5236,0.5236,0.0,0.0,-0.16260196,0.049087387,0.6534758,1.598408,-0.6458059,1.1270987,-0.93525213,0.7673864,-0.11990412,0.04796165,0.0,0.0,0.0,0.0,-1.2709837,-0.7434055,-0.4796165,-1.630696,0.8393288,0.49596727,1.1788365,-0.21176381,-1.4035797,0.056428663,-0.3160434,0.013358807,-0.40123042,-0.23160076,-0.40193442,0.20893882,-0.6745792,-0.8575119,0.4504189,0.12089182,0.30967888,0.86777395,-1.8276563,0.7585072,0.5236,0.5236,0.0,0.0,-0.10418361,0.041834705,0.76285523,1.385622,-0.62619525,0.50572,-0.63215,0.22865,0.00269,0.01345,-0.35777,-0.27438,0.09684000000000001,0.41157,-0.01883,0.9740112994350283,-1.0,1.0,1.0,1.0,-1.0,-0.03615819209039548,1.0,1.0,-0.7740112994350282,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.6130468997630082,-0.12435470920459597,-0.039269908169872414,-2.81,-0.63,8.23,0.40310362,0.08368227,-0.9113204,-0.9396926,0.34202015
9.9137,472,0.12271846,0.14266022,1.0200973,-2.0325246,0.6795535,0.5236,0.5236,0.0,0.0,-0.16260196,0.052155346,0.6473399,1.5508546,-0.61052436,1.1990412,-0.3117507,0.959233,-0.0959233,0.407674,0.0,0.0,0.0,0.0,-1.4148686,-0.1918466,-0.4796165,-2.1103125,1.1510795,0.6009424,1.2764101,-0.471521,-1.3996043,0.12544632,-0.21579643,0.12700379,-0.54887784,-0.37582514,-0.296666,0.15073937,-0.48438758,-0.5466131,0.40470588,0.1471356,0.33980253,0.7773198,-1.9192011,0.7757616,0.5236,0.5236,0.0,0.0,-0.0778665,0.027284842,0.8104031,1.4633467,-0.63762355,-0.67788,-0.01614,0.18023,0.04573,0.11028999999999999,-0.31204000000000004,-0.5918,0.04304,-0.52186,0.09146,0.18983050847457628,-1.0,1.0,-1.0,1.0,-1.0,-0.44519774011299434,1.0,-0.34915254237288135,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.5366887449882564,-0.31306843457648287,0.21707532571679475,-3.52,-3.53,6.71,0.40087834,0.08772401,-0.9119216,-0.99323833,0.11609291
9.9356,473,0.13038836,0.22242722,0.957204,-2.0325246,0.7086991,0.5236,0.5236,0.0,0.0,-0.1349903,0.050621364,0.638136,1.514039,-0.59671855,0.93525213,1.103118,0.28776988,-0.07194247,0.815348,0.0,0.0,0.0,0.0,-1.0071946,0.0959233,-0.4796165,-2.2541974,1.3429261,0.79301214,1.2021073,-0.5984557,-1.4609588,0.4327323,-0.04703963,0.33530492,-0.5893442,-0.4999334,-0.2493897,0.073847346,-0.20557266,-0.37941566,0.32182539,0.19515304,0.32122684,0.7455861,-1.9345398,0.8525831,0.5236,0.5236,0.0,0.0,-0.06604742,0.0080618365,0.88010687,1.5051461,-0.6583437,0.12373999999999999,-0.03228,0.05649,0.0,0.02152,-0.16140000000000002,-0.4573,0.0538,0.38198000000000004,0.048420000000000005,-0.17401129943502824,-1.0,1.0,1.0,0.9096045197740112,-0.3310734463276836,-0.05084745762711865,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.9642944117268671,0.04799655442984406,-0.39160825091622764,-4.61,-0.91,9.38,0.39370194,0.10811504,-0.9128581,-0.99323833,-0.11609291
9.9536,474,0.14572817,0.28532043,0.8943108,-2.0233207,0.7470486,0.5236,0.5236,0.0,0.0,-0.10584468,0.049087387,0.638136,1.5079031,-0.60285443,0.5995206,2.2541974,-0.8872905,0.0,1.1750604,0.0,0.0,0.0,0.0,-0.21582742,0.0959233,-0.43165484,-2.0383701,1.1510795,0.7846533,1.1132288,-0.82948637,-1.3396561,0.59410983,0.087412745,0.4901285,-0.5720982,-0.41611394,-0.23179021,0.15376952,-0.065007664,-0.52151203,0.44274616,0.19306333,0.2990072,0.6878284,-1.9042141,0.89292747,0.5236,0.5236,0.0,0.0,-0.061647553,0.02804238,0.9152481,1.469622,-0.62811345,-0.92267,0.9657100000000001,0.00538,0.19637000000000002,0.024210000000000002,-0.20713,-0.44653999999999994,0.00269,-0.08608,0.09684000000000001,-1.0,1.0,1.0,-0.8723163841807909,1.0,-0.9740112994350283,-1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.1235557059713497,0.19634954084936207,-0.5443245604657315,-5.19,0.89,6.13,0.39479375,0.119356245,-0.9109841,-0.9396926,-0.34202015
9.9877,475,0.17640778,0.32366994,0.8222137,-2.0202527,0.79153407,0.5236,0.5236,0.0,0.0,-0.079767,0.044485442,0.6427379,1.515573,-0.61205834,0.5995206,2.877699,-2.206236,0.11990412,1.486811,0.0,0.0,0.0,0.0,0.7434055,-0.023980824,-0.26378906,-1.366907,0.5995206,0.76495576,1.0014616,-0.953533,-1.0648229,0.64372754,0.15140167,0.6251679,-0.5826695,-0.36794814,-0.19939622,0.19316258,-0.08684,-0.8166096,0.624611,0.18813895,0.2710654,0.6568168,-1.8355057,0.9053319,0.5236,0.5236,0.0,0.0,-0.053549055,0.037890643,0.90979004,1.3958476,-0.5826472,0.1883,0.7747200000000001,0.13988,0.01614,0.13988,0.07263,-0.08608,0.22596,0.36584,-0.15064,0.08361581920903954,-0.14124293785310735,1.0,1.0,1.0,-0.296045197740113,-0.11299435028248588,1.0,0.17288135593220338,-0.12542372881355932,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.3439035240356338,-0.09817477042468103,-0.6446809924554054,-3.49,-3.33,8.65,0.39172173,0.16117717,-0.9058565,-0.8354878,-0.549509
10.0036,476,0.20401944,0.3282719,0.7347768,-2.0217867,0.8636312,0.5236,0.5236,0.0,0.0,-0.06902914,0.046019424,0.69029135,1.515573,-0.61052436,0.959233,2.206236,-3.0455647,0.14388494,2.0383701,0.0,0.0,0.0,0.0,1.0551562,-0.07194247,0.26378906,-0.3836932,-0.023980824,0.73288995,0.88308996,-1.1145475,-0.7327815,0.58125514,0.10158205,0.69807655,-0.5820375,-0.25888833,-0.32781163,0.13616304,-0.16563709,-1.2311078,0.56281614,0.1801225,0.24147248,0.61656314,-1.7524954,0.8897138,0.5236,0.5236,0.0,0.0,-0.08565291,0.02364076,0.89009076,1.2994475,-0.59809595,0.30128,0.46268,0.14795,0.29858999999999997,-0.06994,-0.18292,-0.04304,0.56759,0.50572,0.0269,0.7740112994350282,0.28135593220338984,1.0,1.0,0.013559322033898305,-1.0,1.0,1.0,0.26440677966101694,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.7690357016600015,0.13744467859455345,-0.20725784867432664,-5.5,-4.54,11.35,0.3910768,0.17971154,-0.9026421,-0.6862416,-0.72737366
10.0257,477,0.20401944,0.32060197,0.6872234,-2.0263886,0.9004467,0.5236,0.5236,0.0,0.0,-0.06442719,0.052155346,0.7040972,1.4971652,-0.59825253,0.959233,1.1750604,-2.997603,0.04796165,2.1582742,0.0,0.0,0.0,0.0,0.7913672,0.0,0.815348,-0.0959233,-0.04796165,0.51207846,0.7566215,-1.0832455,-0.3093739,0.38121164,-0.08791517,0.67378277,-0.4969833,-0.06870412,-0.4962387,0.12831813,-0.46726954,-1.5926332,0.38450485,0.124919616,0.20985538,0.62438864,-1.6560954,0.83970296,0.5236,0.5236,0.0,0.0,-0.12775968,0.021679532,0.8146826,1.2030475,-0.6426738,0.30934999999999996,0.01345,0.32818,0.08608,-0.00538,0.31204000000000004,-0.07801000000000001,0.05111,1.05448,0.20175,0.34689265536723163,1.0,1.0,1.0,-1.0,0.18192090395480226,-1.0,1.0,1.0,0.6824858757062147,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.284706834231575,-0.02617993877991494,1.062469182151548,-5.45,-2.41,10.09,0.39898562,0.18061496,-0.8989932,-0.5,-0.8660254
10.0460,478,0.19788352,0.30679616,0.65194184,-2.0309906,0.9173205,0.5236,0.5236,0.0,0.0,-0.079767,0.05829127,0.6933593,1.4557477,-0.58444667,0.5995206,0.28776988,-2.7098331,-0.07194247,2.0143893,0.0,0.0,0.0,0.0,0.33573154,0.11990412,0.8633097,-0.43165484,0.1918466,0.5485455,0.7771127,-1.036313,0.11698131,0.28311697,-0.28088877,0.64611506,-0.35345528,0.07744706,-0.75106084,0.24888018,-0.57124966,-1.668582,0.028304778,0.13403638,0.21497819,0.63612175,-1.5596954,0.8151793,0.5236,0.5236,0.0,0.0,-0.19146521,0.051820043,0.7886876,1.1828545,-0.7317238,0.89577,0.1345,-0.01883,0.040350000000000004,-0.07801000000000001,0.30666,-0.44384999999999997,0.04573,0.040350000000000004,0.20713,0.6259887005649718,1.0,-0.5887005649717514,1.0,-1.0,1.0,-0.2745762711864407,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.571595330028143,0.019634954084936207,1.088649120931463,0.23,-2.45,10.06,0.40013582,0.18169431,-0.8982641,-0.28680325,-0.9579895
10.0639,479,0.17180584,0.29912627,0.6427379,-2.0340586,0.9249904,0.5236,0.5236,0.0,0.0,-0.107378654,0.05829127,0.6826215,1.4189322,-0.5752428,0.0959233,-0.14388494,-2.206236,-0.11990412,1.5347728,0.0,0.0,0.0,0.0,-0.0959233,0.16786577,0.5275781,-0.9832138,0.3836932,0.6955688,0.90568995,-1.0470526,0.54732114,0.2413061,-0.44284165,0.60647035,-0.13657232,0.24629736,-1.014738,0.54474777,-0.5656042,-1.383353,-0.2871732,0.1707922,0.2471225,0.63343686,-1.4632953,0.80472654,0.5236,0.5236,0.0,0.0,-0.25738448,0.12578695,0.79009897,1.2541618,-0.8105933,-0.08070000000000001,0.54876,0.0,0.01614,-0.06725,0.32011,0.51379,0.00538,0.12373999999999999,0.12912,-1.0,0.9988700564971752,-1.0,1.0,-1.0,1.0,0.1864406779661017,0.6,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.5279620987282847,0.40033489717619936,0.8639379797371932,-4.66,-0.84,9.75,0.40507376,0.18264031,-0.89585584,-0.05814483,-0.9983082
10.0859,480,0.159534,0.28071848,0.6458059,-2.0371265,0.93266034,0.5236,0.5236,0.0,0.0,-0.15800002,0.075165056,0.6703496,1.3744467,-0.5675729,-0.407674,-0.45563567,-1.4388494,-0.16786577,1.0551562,0.0,0.0,0.0,0.0,-0.7434055,0.23980825,-0.0959233,-1.5347728,0.5035973,0.6647317,0.93830854,-1.0395924,0.7733172,-0.008511141,-0.4750995,0.44267005,0.022988677,0.22230974,-0.945951,1.0358429,-0.45951003,-0.7686758,-0.28920978,0.16308293,0.25527713,0.63530195,-1.3759707,0.74227226,0.5236,0.5236,0.0,0.0,-0.24018775,0.22218695,0.8166225,1.3505619,-0.81110245,-0.040350000000000004,-0.00538,0.37390999999999996,0.00269,-0.01345,0.28245,0.39274000000000003,0.13181,0.20175,0.08877,0.15706214689265538,0.207909604519774,-0.11186440677966102,1.0,-1.0,1.0,0.4293785310734463,1.0,0.9830508474576272,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.2596177262341565,-0.016362461737446838,0.667588438887831,-6.0,-2.02,9.54,0.4142096,0.1826195,-0.89167285,0.17364818,-0.9848077
10.1039,481,0.1672039,0.27611655,0.6442719,-2.0371265,0.9035147,0.5236,0.5236,0.0,0.0,-0.21782528,0.10891264,0.66114575,1.3299613,-0.57370883,-0.551559,-0.57553977,-0.7913672,-0.11990412,0.4796165,0.0,0.0,0.0,0.0,-1.4628303,0.45563567,-0.407674,-1.8944851,0.43165484,0.79510164,0.8664565,-1.0026808,0.8697858,-0.05737893,-0.4523067,0.36632246,0.048673946,0.28520808,-0.87138706,1.4713824,-0.44755623,0.018077424,-0.29355115,0.19567542,0.23731413,0.6445298,-1.3518536,0.7300553,0.5236,0.5236,0.0,0.0,-0.22154677,0.31858695,0.81961095,1.4469619,-0.8121878,0.75051,-0.12643,-0.03497,0.00269,-0.06994,-1.01951,0.5460699999999999,0.06994,-0.061869999999999994,0.12643,0.19322033898305085,-0.2327683615819209,0.32429378531073444,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.014180800172453928,-0.03381575425739013,0.631591023065448,-2.72,-1.17,8.7,0.4152843,0.1795824,-0.89178985,0.39607978,-0.9182161
10.1260,482,0.17333983,0.27611655,0.6473399,-2.0371265,0.8544273,0.5236,0.5236,0.0,0.0,-0.24083498,0.1672039,0.6626797,1.3284273,-0.6212622,-0.3836932,-0.4796165,-0.23980825,-0.07194247,-0.28776988,0.0,0.0,0.0,0.0,-2.0143893,1.0311754,-0.45563567,-1.8944851,-0.023980824,0.8568547,0.7720136,-0.90839785,0.7760984,-0.1044891,-0.34920007,0.26113525,0.03160346,0.284021,-0.7569861,1.7207551,-0.48003283,0.538428,-0.26236773,0.21111368,0.2137034,0.66810054,-1.3752755,0.71827775,0.5236,0.5236,0.0,0.0,-0.19294652,0.41498694,0.8114918,1.5433619,-0.8043919,0.1883,0.01345,-0.20982,0.00269,-0.00269,-0.73168,0.05111,0.00538,-1.00068,0.00269,-0.2305084745762712,1.0,-0.7220338983050848,1.0,-1.0,0.14576271186440679,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.38069994309126315,-0.19198621771937624,0.23343778745424157,-1.17,-1.22,5.48,0.41119924,0.168357,-0.8958633,0.5971586,-0.8021232
10.1460,483,0.19481556,0.26691267,0.6534758,-2.0355926,0.80227196,0.5236,0.5236,0.0,0.0,-0.23623304,0.23316509,0.6933593,1.3759807,-0.6795535,0.04796165,-0.33573154,0.0,-0.023980824,-1.1990412,0.0,0.0,0.0,0.0,-1.8465234,1.7985618,-0.14388494,-1.1510795,-0.815348,1.0125823,0.73976773,-0.74421144,0.69186974,0.00922069,-0.2865793,0.2896692,0.12856089,0.4185759,-0.81452125,1.859852,-0.7121684,0.8231941,-0.28896683,0.25004557,0.20564193,0.70914716,-1.3963326,0.7467052,0.5236,0.5236,0.0,0.0,-0.20733032,0.454563,0.7534579,1.6397619,-0.8110417,-0.22057999999999997,0.29320999999999997,-0.0269,0.00269,-0.00538,-0.6456000000000001,0.11567,-0.1076,-0.08608,-0.00269,-0.2598870056497175,1.0,-1.0,1.0,-1.0,-0.9672316384180791,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.6861325621902707,0.2279836335417593,0.0272707695624114,-4.45,-2.97,6.66,0.41333526,0.15614887,-0.89709055,0.76604444,-0.64278764
10.1639,484,0.21322332,0.25003886,0.66574764,-2.0279226,0.7593205,0.5236,0.5236,0.0,0.0,-0.21475731,0.29759228,0.7439807,1.44501,-0.73937875,0.4796165,-0.3117507,0.14388494,0.023980824,-1.9424467,0.0,0.0,0.0,0.0,-1.103118,2.4700248,0.5035973,0.16786577,-1.774581,1.0517528,0.6646227,-0.5082807,0.5516874,0.08516846,-0.3223698,0.25442624,0.2923456,0.50560915,-0.937262,1.989156,-1.0684888,1.0620503,-0.33973467,0.2598382,0.18685567,0.7681298,-1.4313782,0.7656921,0.5236,0.5236,0.0,0.0,-0.2380155,0.486889,0.6643778,1.736162,-0.8237337,-0.71823,0.5649,-0.03766,0.0269,0.55414,0.2959,0.03497,-1.00606,-0.02152,0.059179999999999996,-0.4553672316384181,0.06779661016949153,-1.0,1.0,0.9966101694915255,1.0,1.0,-1.0,-1.0,0.8553672316384181,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.9141161957320301,0.4919646829059017,-0.01308996938995747,-3.72,-3.22,5.81,0.41754678,0.14905092,-0.8963473,0.89363265,-0.4487992
10.1859,485,0.24083498,0.22856314,0.69029135,-1.9941751,0.7516506,0.5236,0.5236,0.0,0.0,-0.21475731,0.37122336,0.76392245,1.518641,-0.7869322,0.7913672,-0.5035973,0.3836932,0.26378906,-2.0383701,0.0,0.0,0.0,0.0,-0.14388494,2.997603,1.1990412,1.7985618,-2.4700248,0.93211764,0.3417265,-0.27775368,0.3968909,0.13192281,-0.3373081,0.13671944,0.4368983,0.46722782,-1.0309976,2.0889995,-1.4528863,1.2198222,-0.55234873,0.22992942,0.10613163,0.8257616,-1.4700773,0.7773807,0.5236,0.5236,0.0,0.0,-0.2614494,0.5118499,0.56827843,1.832562,-0.8768872,0.36046,0.17485,-0.43846999999999997,0.00269,0.00269,-0.03497,-0.23134,-0.81238,-0.00807,0.04573,-0.14576271186440679,0.415819209039548,-0.3389830508474576,1.0,1.0,0.003389830508474576,0.8180790960451978,-0.9988700564971752,-1.0,0.21694915254237288,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.148936641518018,0.4319689898685966,0.5945027764605685,-2.33,-2.0,4.88,0.43080044,0.0959603,-0.8973308,0.9730449,-0.23061587
10.2059,486,0.25924274,0.21015537,0.7347768,-1.9542916,0.75471854,0.5236,0.5236,0.0,0.0,-0.2316311,0.42184472,0.7332428,1.590738,-0.8114758,1.0071946,-0.7434055,0.7913672,0.7434055,-1.5107919,0.0,0.0,0.0,0.0,0.11990412,3.2134304,1.223022,2.8297372,-2.5179865,0.7808388,0.11759791,-0.069034874,0.33572572,0.026653022,-0.34144986,0.1322256,0.52407736,0.28782824,-1.0014396,1.897332,-1.6156807,1.100019,-0.8559362,0.1921097,0.050099477,0.8779413,-1.4853686,0.7510633,0.5236,0.5236,0.0,0.0,-0.25405988,0.463933,0.52757984,1.8750048,-0.95278406,1.0625499999999999,0.18023,-0.01076,0.00538,0.0,0.22596,-0.14795,-0.01345,-0.00269,0.00807,0.1977401129943503,1.0,-1.0,1.0,1.0,0.9977401129943503,0.21242937853107344,-1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.644173816771409,0.39924406639370286,0.7243116395776468,-2.22,-3.09,5.53,0.43896616,0.045938317,-0.8973285,1.0,0.0
10.2259,487,0.25310683,0.18561168,0.78079623,-1.9450877,0.7577865,0.5236,0.5236,0.0,0.0,-0.2561748,0.44638842,0.6872234,1.672039,-0.83448553,0.8633097,-0.91127133,1.3429261,1.223022,-0.7913672,0.0,0.0,0.0,0.0,-0.14388494,2.9496412,0.407674,3.4292579,-2.1342933,0.7243904,0.0031462535,0.09100394,0.41489634,-0.12689522,-0.42266497,0.15185578,0.64712554,0.0683939,-0.96417564,1.5696669,-1.6982311,0.95194423,-1.1216099,0.1779976,0.021486564,0.917951,-1.4655759,0.7126762,0.5236,0.5236,0.0,0.0,-0.24474391,0.38201672,0.5069423,1.8379861,-1.0192025,1.17822,0.7774099999999999,-0.048420000000000005,0.24478999999999998,-0.00538,-0.42233,-0.48689,-0.03766,0.20713,0.01076,0.6192090395480226,1.0,-1.0,1.0,-1.0,-0.08587570621468926,0.22372881355932203,-1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.4969116611343876,0.543233729683235,0.5148721293383272,-3.28,-2.18,8.25,0.44802773,-0.003061693,-0.8940144,0.9730449,0.23061587
10.2459,488,0.22856314,0.1441942,0.82834965,-1.9650294,0.7485826,0.5236,0.5236,0.0,0.0,-0.2715146,0.45099035,0.62433016,1.751806,-0.8697671,0.45563567,-1.103118,1.8225427,1.0791371,-0.21582742,0.0,0.0,0.0,0.0,-0.5995206,2.2781782,-0.91127133,3.669066,-1.6546768,0.81160116,-0.04557257,0.13459922,0.8256471,-0.19687808,-0.5256878,0.2166542,0.9029088,-0.09309843,-1.0695857,1.3097396,-1.792463,0.84879243,-1.3521254,0.1998003,0.009306857,0.9288498,-1.3691759,0.69518054,0.5236,0.5236,0.0,0.0,-0.2710964,0.3170349,0.48338428,1.8121982,-1.0768313,0.32280000000000003,0.72092,-0.02152,0.39543,-0.00538,-0.25824,-0.12104999999999999,-0.01614,0.7774099999999999,0.01345,0.2248587570621469,0.9163841807909604,-1.0,1.0,-1.0,-0.9627118644067797,-1.0,-1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.076941809873252,0.9664760732918599,0.47123889803846897,-9.71,-0.38,14.13,0.46304742,-0.042836986,-0.8852978,0.89363265,0.4487992
